Date,Open,High,Low,Close,Adj Close,Volume
2018-08-24,338.742004,341.036987,335.345001,338.282990,335.486786,95936
2018-08-27,340.532013,351.593994,338.282990,347.325012,344.454071,184801
2018-08-28,348.977997,354.256012,343.928986,345.580994,342.724457,146710
2018-08-29,348.839996,350.859009,342.734985,344.112000,341.267609,115168
2018-08-30,344.250000,353.338013,344.250000,351.226990,348.323792,137356
2018-08-31,348.151001,354.347992,345.167999,351.915009,349.006134,1035232
2018-09-03,353.889008,357.743988,349.299011,352.740997,349.825287,200335
2018-09-04,352.740997,352.740997,344.342010,346.773987,343.907593,133068
2018-09-05,347.003998,347.003998,336.859985,342.046997,339.219696,169466
2018-09-06,339.752014,343.928986,338.329010,341.725006,338.900360,104232
2018-09-07,341.954987,362.609985,338.742004,358.753998,355.788605,676630
2018-09-10,358.571014,364.904999,351.042999,356.459015,353.512573,318100
2018-09-11,357.928009,360.360992,347.233002,348.701996,345.819672,144422
2018-09-12,350.675995,353.153992,341.770996,344.250000,341.404480,1268036
2018-09-14,347.003998,357.056000,342.781006,352.191010,349.279846,700079
2018-09-17,349.757996,358.708008,346.591003,351.042999,348.141327,277673
2018-09-18,348.839996,356.825989,342.138000,342.919006,340.084503,99507
2018-09-19,345.809998,349.023010,332.316010,339.384003,336.578705,637842
2018-09-21,337.640015,346.131989,327.634003,341.863007,339.037231,262152
2018-09-24,340.578003,342.643005,321.759003,328.184998,325.472260,526059
2018-09-25,330.480011,333.234009,315.838013,330.571991,327.839539,263428
2018-09-26,334.519012,335.023987,328.001007,331.306000,328.567474,114040
2018-09-27,331.398010,333.234009,324.787994,326.899994,324.197876,118200
2018-09-28,330.342010,330.388000,307.942993,310.513000,307.946350,288424
2018-10-01,312.119995,312.303009,295.549988,299.130005,296.657440,354339
2018-10-03,298.488007,300.186005,290.501007,292.520996,290.103058,7267539
2018-10-04,289.170013,291.372986,277.557007,284.579987,282.227692,328248
2018-10-05,283.890991,289.950012,263.924988,272.415985,270.164246,299109
2018-10-08,275.399994,277.235992,267.230011,271.131012,268.889893,154895
2018-10-09,271.177002,272.002991,263.695007,264.934998,262.745087,743064
2018-10-10,267.092010,279.026001,260.803986,271.407013,269.163605,2466847
2018-10-11,266.220001,270.397003,259.196991,262.777008,260.604919,8447131
2018-10-12,265.945007,268.468994,261.355011,266.725006,264.520294,13719710
2018-10-15,266.725006,269.341003,261.125000,267.505005,265.293854,144608
2018-10-16,267.138000,271.544006,266.036011,269.799988,267.569855,134617
2018-10-17,270.855988,273.334015,261.446014,264.476013,262.289886,196041
2018-10-19,264.200012,268.973999,261.584015,263.328003,261.151367,205883
2018-10-22,265.027008,268.056000,254.285995,262.548004,260.377808,282382
2018-10-23,259.794006,266.770996,259.794006,262.455994,260.286560,131059
2018-10-24,263.924988,301.791992,263.373993,290.776001,288.372498,565684
2018-10-25,282.192993,285.222992,269.019989,271.589996,269.345062,562721
2018-10-26,272.645996,280.862000,263.649994,273.838989,271.575470,484831
2018-10-29,278.153992,278.246002,266.220001,269.571014,267.342773,334626
2018-10-30,271.635986,278.704987,265.852997,267.917999,265.703430,232307
2018-10-31,268.194000,272.462006,256.213989,268.194000,265.977142,323826
2018-11-01,270.351013,273.151001,263.971008,268.790009,266.568237,241807
2018-11-02,272.645996,282.559998,269.433014,277.648987,275.353973,307834
2018-11-05,277.144012,280.403015,273.563995,277.695007,275.399628,137805
2018-11-06,278.980011,282.468994,278.153992,280.036011,280.036011,106675
2018-11-07,282.743988,283.570007,279.071991,280.862000,280.862000,19688
2018-11-09,266.220001,277.557007,266.220001,273.976990,273.976990,419598
2018-11-12,276.915009,281.229004,269.341003,271.131012,271.131012,195895
2018-11-13,275.308014,275.399994,266.540985,273.058990,273.058990,123216
2018-11-14,276.272003,285.911011,273.563995,276.546997,276.546997,346721
2018-11-15,274.481995,281.321014,273.334015,278.888000,278.888000,170922
2018-11-16,278.888000,309.273987,276.639008,306.244995,306.244995,2073927
2018-11-19,303.858002,310.971985,293.071014,309.089996,309.089996,626638
2018-11-20,305.510010,311.431000,301.654999,304.545990,304.545990,378026
2018-11-21,303.858002,311.294006,303.032013,304.545990,304.545990,259485
2018-11-22,304.545990,311.890015,295.136993,301.058014,301.058014,1150813
2018-11-26,301.287994,310.513000,301.287994,306.612000,306.612000,686279
2018-11-27,307.346008,308.264008,298.119995,301.562988,301.562988,272568
2018-11-28,305.694000,305.694000,285.864990,288.710999,288.710999,392935
2018-11-29,299.268005,299.268005,286.737000,290.868011,290.868011,257250
2018-11-30,292.842010,297.339996,285.131012,287.838989,287.838989,291954
2018-12-03,289.170013,296.421997,289.123993,294.035004,294.035004,255202
2018-12-04,292.842010,296.789001,285.222992,292.290985,292.290985,420433
2018-12-05,312.119995,312.119995,283.523987,286.691010,286.691010,568933
2018-12-06,284.579987,286.829010,277.235992,279.164001,279.164001,287449
2018-12-07,288.067993,288.067993,274.574005,278.980011,278.980011,245398
2018-12-10,274.481995,276.546997,266.220001,270.166992,270.166992,234424
2018-12-11,265.760986,269.753998,259.105011,266.312012,266.312012,420587
2018-12-12,270.809998,284.488007,268.239990,280.173004,280.173004,477189
2018-12-13,283.661987,287.058990,276.639008,277.878998,277.878998,367275
2018-12-14,279.071991,305.601990,279.071991,292.657990,292.657990,1302837
2018-12-17,293.760010,296.559998,287.334015,288.848999,288.848999,724915
2018-12-18,288.894989,293.760010,286.415985,291.144012,291.144012,470664
2018-12-19,295.411987,296.972992,291.924011,295.825012,295.825012,251487
2018-12-20,290.088013,294.862000,288.480988,290.226013,290.226013,286473
2018-12-21,293.667999,297.983002,280.494995,282.285004,282.285004,668724
2018-12-24,282.652008,287.792999,279.438995,283.661987,283.661987,340562
2018-12-26,285.451996,297.385986,278.153992,294.862000,294.862000,542723
2018-12-27,296.421997,299.406006,288.252014,290.408997,290.408997,595109
2018-12-28,290.592987,294.678009,288.572998,290.270996,290.270996,389834
2018-12-31,293.575989,294.678009,286.415985,287.242004,287.242004,197664
2019-01-01,290.821991,295.596008,287.838989,293.346985,293.346985,14607920
2019-01-02,290.088013,294.447998,283.845001,287.149994,287.149994,421911
2019-01-03,286.415985,289.583008,282.881989,287.471985,287.471985,348195
2019-01-04,287.334015,297.799011,287.334015,296.147003,296.147003,526316
2019-01-07,296.238007,300.737000,295.916992,297.845001,297.845001,456621
2019-01-08,298.717010,304.316986,296.697998,301.884003,301.884003,261818
2019-01-09,303.398987,312.119995,300.598999,307.667999,307.667999,398363
2019-01-10,307.713989,310.513000,305.326996,309.595001,309.595001,127623
2019-01-11,309.595001,311.063995,302.480988,306.657990,306.657990,292902
2019-01-14,306.657990,306.704010,291.877991,304.683990,304.683990,159482
2019-01-15,302.940002,311.018005,299.681000,309.963013,309.963013,282383
2019-01-16,309.825012,316.709991,304.087006,306.015015,306.015015,414792
2019-01-17,306.612000,310.376007,303.214996,305.050995,305.050995,184680
2019-01-18,304.270996,305.096985,280.082001,285.451996,285.451996,806522
2019-01-21,291.648010,291.648010,281.183014,284.993011,284.993011,397975
2019-01-22,287.058990,287.058990,277.235992,279.300995,279.300995,296578
2019-01-23,281.825989,282.285004,278.153992,279.118011,279.118011,189458
2019-01-24,279.300995,282.697998,270.626007,276.868988,276.868988,384349
2019-01-25,279.071991,285.957001,277.235992,281.872009,281.872009,327902
2019-01-28,283.570007,283.570007,270.764008,279.898010,279.898010,204559
2019-01-29,283.661987,284.304993,276.915009,281.917999,281.917999,150794
2019-01-30,284.488007,287.013000,275.399994,278.475006,278.475006,187480
2019-01-31,279.989990,285.084991,278.933990,281.963989,281.963989,270651
2019-02-01,280.862000,294.173004,280.218994,285.773010,285.773010,505913
2019-02-04,285.497986,285.544006,277.464996,281.459015,281.459015,190286
2019-02-05,271.269012,285.131012,269.248993,282.605988,282.605988,876852
2019-02-06,282.743988,284.488007,276.455994,283.019012,283.019012,285988
2019-02-07,283.019012,288.252014,280.173004,285.451996,285.451996,208000
2019-02-08,285.406006,288.618988,281.091003,287.885010,287.885010,169432
2019-02-11,290.914001,290.914001,285.773010,287.380005,287.380005,127331
2019-02-12,286.415985,289.445007,284.579987,285.957001,285.957001,99330
2019-02-14,284.579987,284.579987,272.507996,276.364014,276.364014,272258
2019-02-15,277.097992,280.540985,273.425995,279.393005,279.393005,189379
2019-02-18,280.173004,283.661987,275.583008,277.695007,277.695007,108143
2019-02-19,276.501007,287.516998,276.364014,279.300995,279.300995,288987
2019-02-20,279.989990,285.313995,279.989990,284.166992,284.166992,173856
2019-02-21,281.825989,285.497986,278.108002,284.763000,284.763000,201252
2019-02-22,284.304993,290.270996,282.790009,287.334015,287.334015,169831
2019-02-25,287.334015,293.667999,286.462006,291.970001,291.970001,164586
2019-02-26,291.924011,293.944000,276.317993,289.490997,289.490997,198980
2019-02-27,294.631989,298.350006,288.848999,293.713989,293.713989,224189
2019-02-28,297.570007,300.048004,290.134003,291.877991,291.877991,227727
2019-03-01,294.218994,294.218994,277.786987,281.872009,281.872009,1257528
2019-03-05,282.743988,284.121002,279.071991,282.790009,282.790009,1867084
2019-03-06,288.067993,288.067993,282.605988,283.983002,283.983002,309031
2019-03-07,284.121002,286.691010,282.514008,283.432007,283.432007,385478
2019-03-08,284.121002,286.737000,282.377014,283.432007,283.432007,342697
2019-03-11,283.661987,308.998993,282.743988,306.335999,306.335999,638606
2019-03-12,305.694000,324.971985,302.114014,322.033997,322.033997,1846414
2019-03-13,320.381989,327.174988,307.897003,309.687012,309.687012,728592
2019-03-14,310.696991,317.627991,307.484009,314.735992,314.735992,370038
2019-03-15,316.204987,316.204987,304.316986,309.365997,309.365997,435046
2019-03-18,309.411987,315.333008,302.342987,303.536987,303.536987,282831
2019-03-19,305.601990,311.201996,305.601990,309.045013,309.045013,265057
2019-03-20,309.045013,311.523010,304.868011,306.381989,306.381989,198315
2019-03-22,308.447998,318.729004,302.480988,303.996002,303.996002,452288
2019-03-25,304.821991,307.346008,296.972992,300.369995,300.369995,213705
2019-03-26,301.104004,303.950012,299.726990,301.287994,301.287994,249854
2019-03-27,302.940002,305.832001,294.723999,296.789001,296.789001,225379
2019-03-28,296.514008,305.832001,292.153015,303.352997,303.352997,191543
2019-04-01,304.776001,316.618011,304.776001,312.348999,312.348999,399117
2019-04-02,313.955994,330.480011,313.955994,328.230988,328.230988,702759
2019-04-03,327.174988,333.372009,319.325989,321.208008,321.208008,1375979
2019-04-04,324.053986,329.744995,323.687012,327.359009,327.359009,325235
2019-04-05,328.001007,330.020996,324.880005,327.359009,327.359009,138569
2019-04-08,330.388000,334.105988,323.182007,325.247009,325.247009,1161023
2019-04-09,329.195007,331.536011,313.588989,322.769012,322.769012,367915
2019-04-10,322.217987,325.292999,308.722992,312.165985,312.165985,179799
2019-04-11,313.037994,322.217987,309.640991,319.005005,319.005005,1957963
2019-04-12,317.627991,321.666992,311.294006,313.542999,313.542999,326118
2019-04-15,318.040985,319.923004,307.209015,318.959015,318.959015,368519
2019-04-16,318.545990,322.217987,312.670990,320.061005,320.061005,1401369
2019-04-18,322.171997,322.171997,305.694000,318.316010,318.316010,704998
2019-04-22,316.526001,328.597992,309.089996,321.161987,321.161987,683999
2019-04-23,325.100006,325.100006,314.549988,316.200012,316.200012,474459
2019-04-24,318.399994,326.250000,315.750000,324.500000,324.500000,297612
2019-04-25,322.000000,331.750000,321.250000,327.950012,327.950012,195639
2019-04-26,329.049988,335.549988,322.500000,324.600006,324.600006,214471
2019-04-30,324.000000,326.549988,314.250000,320.200012,320.200012,203047
2019-05-02,321.899994,329.399994,321.899994,324.700012,324.700012,219212
2019-05-03,324.700012,334.899994,324.399994,331.100006,331.100006,309213
2019-05-06,331.700012,336.000000,326.600006,333.399994,333.399994,472273
2019-05-07,340.000000,340.399994,321.000000,324.350006,324.350006,572480
2019-05-08,324.500000,327.049988,320.299988,323.750000,323.750000,153757
2019-05-09,322.500000,326.000000,312.950012,315.700012,315.700012,224329
2019-05-10,319.450012,328.100006,315.200012,324.149994,324.149994,358235
2019-05-13,321.000000,327.299988,314.049988,318.549988,318.549988,257987
2019-05-14,317.350006,339.500000,315.299988,335.750000,335.750000,467790
2019-05-15,335.750000,337.700012,328.549988,331.000000,331.000000,307427
2019-05-16,331.000000,333.149994,321.549988,325.450012,325.450012,152547
2019-05-17,324.350006,330.600006,322.200012,328.200012,328.200012,169046
2019-05-20,330.950012,341.549988,330.950012,339.850006,339.850006,279864
2019-05-21,340.850006,340.850006,328.799988,330.799988,330.799988,165030
2019-05-22,331.000000,337.649994,328.799988,335.049988,335.049988,220629
2019-05-23,337.149994,349.000000,334.350006,338.399994,338.399994,260700
2019-05-24,339.899994,356.000000,339.899994,353.299988,353.299988,311079
2019-05-27,347.600006,351.899994,346.500000,350.000000,350.000000,97340
2019-05-28,349.000000,351.149994,342.100006,345.649994,345.649994,191516
2019-05-29,344.399994,345.100006,337.850006,338.700012,338.700012,146441
2019-05-30,340.000000,349.950012,340.000000,346.600006,346.600006,257495
2019-05-31,349.000000,352.149994,344.850006,348.500000,348.500000,270004
2019-06-03,350.500000,355.649994,349.100006,353.049988,353.049988,206895
2019-06-04,352.000000,355.750000,350.049988,353.450012,353.450012,203470
2019-06-06,353.000000,356.000000,348.700012,353.799988,353.799988,237332
2019-06-07,352.950012,362.049988,352.000000,356.750000,356.750000,201799
2019-06-10,355.000000,364.000000,354.049988,362.450012,362.450012,134286
2019-06-11,361.850006,366.200012,358.049988,363.100006,363.100006,123648
2019-06-12,363.500000,363.500000,357.200012,359.799988,359.799988,86750
2019-06-13,360.000000,364.950012,356.500000,363.250000,363.250000,173013
2019-06-14,364.899994,364.899994,351.600006,353.299988,353.299988,186753
2019-06-17,355.549988,355.549988,342.100006,343.500000,343.500000,239867
2019-06-18,345.100006,347.549988,341.350006,345.649994,345.649994,96495
2019-06-19,351.000000,351.000000,334.799988,341.750000,341.750000,173352
2019-06-20,342.000000,350.049988,340.000000,348.649994,348.649994,81007
2019-06-21,350.000000,350.000000,342.850006,344.250000,344.250000,137732
2019-06-24,352.799988,352.799988,343.600006,344.799988,344.799988,68703
2019-06-25,344.799988,351.750000,344.549988,348.450012,348.450012,262577
2019-06-26,348.100006,352.000000,342.799988,345.350006,345.350006,1699482
2019-06-27,345.500000,350.649994,340.799988,348.000000,348.000000,265896
2019-06-28,344.000000,350.049988,342.950012,346.700012,346.700012,121190
2019-07-01,343.049988,349.549988,343.049988,348.500000,348.500000,548890
2019-07-02,348.000000,354.350006,347.649994,353.399994,353.399994,319798
2019-07-03,355.000000,356.399994,349.799988,353.399994,353.399994,186802
2019-07-04,355.799988,364.950012,353.149994,362.600006,362.600006,1079965
2019-07-05,360.049988,371.000000,360.049988,364.850006,364.850006,239811
2019-07-08,370.000000,370.000000,354.750000,356.549988,356.549988,324072
2019-07-09,357.000000,363.200012,354.799988,362.200012,362.200012,91249
2019-07-10,357.049988,364.549988,353.750000,358.350006,358.350006,271875
2019-07-11,364.899994,364.899994,356.350006,360.750000,360.750000,135553
2019-07-12,361.000000,361.000000,354.250000,355.950012,355.950012,95811
2019-07-15,356.000000,359.299988,349.299988,350.700012,350.700012,216424
2019-07-16,352.950012,354.950012,349.799988,350.850006,350.850006,122437
2019-07-17,350.000000,353.200012,344.600006,345.899994,345.899994,280157
2019-07-18,350.000000,351.000000,338.549988,342.299988,342.299988,127231
2019-07-19,346.899994,346.899994,336.450012,340.000000,340.000000,79108
2019-07-22,342.500000,343.700012,335.899994,342.750000,342.750000,276399
2019-07-23,345.200012,348.250000,337.250000,343.700012,343.700012,147630
2019-07-24,342.000000,344.149994,336.000000,338.750000,338.750000,119903
2019-07-25,334.000000,343.250000,334.000000,338.950012,338.950012,154375
2019-07-26,338.950012,338.950012,328.149994,334.799988,334.799988,189579
2019-07-29,334.799988,336.299988,328.299988,334.899994,334.899994,138590
2019-07-30,335.950012,348.200012,335.700012,345.600006,345.600006,676983
2019-07-31,342.500000,353.399994,333.000000,337.799988,337.799988,387759
2019-08-01,335.700012,338.500000,321.600006,323.950012,323.950012,2217587
2019-08-02,327.200012,351.149994,327.200012,343.450012,343.450012,3157986
2019-08-05,340.600006,361.350006,339.200012,357.049988,357.049988,1493634
2019-08-06,356.750000,375.149994,354.649994,368.399994,368.399994,1833333
2019-08-07,369.700012,372.899994,362.500000,365.750000,365.750000,444077
2019-08-08,366.000000,378.750000,366.000000,372.200012,372.200012,697095
2019-08-09,374.899994,374.899994,364.399994,371.250000,371.250000,1267620
2019-08-13,359.799988,363.700012,346.450012,351.649994,351.649994,447975
2019-08-14,353.100006,363.850006,347.500000,361.250000,361.250000,233728
2019-08-16,365.000000,365.000000,355.100006,361.299988,361.299988,164893
2019-08-19,362.049988,366.049988,359.950012,361.100006,361.100006,124746
2019-08-20,360.799988,362.350006,357.500000,358.149994,358.149994,96506
2019-08-21,359.200012,360.000000,353.299988,354.649994,354.649994,124967
2019-08-22,352.850006,357.049988,351.200012,352.649994,352.649994,85770
2019-08-23,353.899994,358.549988,351.149994,356.700012,356.700012,106190
2019-08-26,358.799988,362.299988,347.000000,360.700012,360.700012,137269
2019-08-27,362.200012,368.000000,344.000000,347.799988,347.799988,4561172
2019-08-28,351.500000,351.500000,335.950012,345.850006,345.850006,1528590
2019-08-29,343.700012,349.700012,341.250000,343.500000,343.500000,126393
2019-08-30,345.399994,349.299988,338.950012,347.049988,347.049988,115333
2019-09-03,347.049988,347.049988,335.399994,336.649994,336.649994,608279
2019-09-04,337.000000,347.250000,335.600006,345.950012,345.950012,194054
2019-09-05,349.950012,349.950012,340.950012,347.649994,347.649994,107147
2019-09-06,349.500000,354.100006,345.399994,349.200012,349.200012,192101
2019-09-09,354.000000,357.500000,349.299988,356.149994,356.149994,150671
2019-09-11,359.000000,361.549988,350.600006,355.250000,355.250000,127734
2019-09-12,357.399994,357.399994,346.700012,347.450012,347.450012,149063
2019-09-13,350.000000,350.000000,340.850006,342.750000,342.750000,190962
2019-09-16,341.149994,345.299988,338.700012,343.899994,343.899994,116298
2019-09-17,345.600006,349.399994,332.649994,339.850006,339.850006,225897
2019-09-18,342.250000,344.250000,334.600006,335.750000,335.750000,172669
2019-09-19,337.000000,342.299988,334.899994,337.700012,337.700012,201834
2019-09-20,339.350006,364.649994,335.100006,355.899994,355.899994,493968
2019-09-23,355.450012,362.250000,343.500000,347.799988,347.799988,340158
2019-09-24,347.850006,352.049988,345.799988,348.600006,348.600006,111464
2019-09-25,349.299988,350.049988,338.399994,341.549988,341.549988,159949
2019-09-26,343.500000,346.799988,340.600006,343.950012,343.950012,89855
2019-09-27,344.000000,354.799988,339.299988,348.799988,348.799988,110073
2019-09-30,350.000000,374.600006,344.200012,367.250000,367.250000,474533
2019-10-01,368.250000,369.799988,347.149994,350.899994,350.899994,325322
2019-10-03,351.000000,355.549988,341.500000,344.899994,344.899994,143423
2019-10-04,351.950012,351.950012,334.500000,339.700012,339.700012,115141
2019-10-07,343.950012,346.500000,337.399994,341.500000,341.500000,113938
2019-10-09,342.899994,360.700012,339.100006,359.250000,359.250000,291605
2019-10-10,361.549988,384.850006,361.549988,377.399994,377.399994,1888287
2019-10-11,376.399994,385.500000,372.549988,382.649994,382.649994,377134
2019-10-14,383.250000,396.549988,380.500000,393.500000,393.500000,340844
2019-10-15,391.950012,391.950012,381.649994,383.549988,383.549988,202299
2019-10-16,382.549988,386.600006,377.500000,385.200012,385.200012,188832
2019-10-17,384.899994,387.100006,379.299988,385.750000,385.750000,156561
2019-10-18,385.000000,386.149994,380.500000,383.250000,383.250000,101084
2019-10-22,383.250000,396.399994,367.399994,374.200012,374.200012,393653
2019-10-23,375.000000,377.799988,355.200012,360.500000,360.500000,524450
2019-10-24,355.049988,376.250000,325.600006,372.450012,372.450012,3331270
2019-10-25,369.000000,378.500000,362.799988,375.799988,375.799988,693290
2019-10-27,null,null,null,null,null,null
2019-10-29,360.000000,365.799988,353.299988,359.950012,359.950012,1140341
2019-10-30,363.799988,371.200012,360.850006,368.250000,368.250000,357782
2019-10-31,367.399994,376.799988,364.000000,374.399994,374.399994,408817
2019-11-01,363.100006,376.500000,363.100006,374.049988,374.049988,337717
2019-11-04,377.000000,381.700012,374.299988,378.200012,378.200012,221896
2019-11-05,378.000000,386.000000,375.000000,384.250000,384.250000,422464
2019-11-06,384.049988,385.000000,370.600006,371.549988,371.549988,476451
2019-11-07,375.000000,375.649994,369.049988,371.649994,371.649994,300606
2019-11-08,371.000000,375.700012,366.799988,369.049988,369.049988,213173
2019-11-11,370.000000,373.700012,368.350006,371.700012,371.700012,239746
2019-11-13,372.500000,373.000000,366.399994,368.500000,368.500000,438487
2019-11-14,358.000000,368.000000,350.500000,362.649994,362.649994,801913
2019-11-15,354.399994,398.000000,354.399994,393.200012,393.200012,2379041
2019-11-18,395.000000,420.399994,392.200012,409.149994,409.149994,2092230
2019-11-19,427.000000,445.450012,421.549988,439.250000,439.250000,4249362
2019-11-20,446.950012,452.950012,433.450012,437.250000,437.250000,2313335
2019-11-21,443.899994,443.899994,422.450012,426.250000,426.250000,783722
2019-11-22,425.000000,429.700012,417.000000,421.000000,421.000000,756568
2019-11-25,421.000000,455.649994,421.000000,451.299988,451.299988,1321743
2019-11-26,444.350006,446.950012,430.000000,431.700012,431.700012,1057029
2019-11-27,433.950012,436.799988,426.399994,433.500000,433.500000,518320
2019-11-28,433.500000,443.899994,428.649994,436.700012,436.700012,778410
2019-11-29,440.000000,449.549988,435.549988,442.299988,442.299988,993520
2019-12-02,470.000000,485.750000,455.149994,458.549988,458.549988,2026151
2019-12-03,459.100006,465.000000,445.500000,458.950012,458.950012,1068711
2019-12-04,459.000000,464.750000,454.649994,460.850006,460.850006,638910
2019-12-05,464.200012,464.200012,445.049988,447.200012,447.200012,543715
2019-12-06,451.549988,452.100006,442.649994,444.750000,444.750000,405794
2019-12-09,448.750000,451.549988,441.850006,445.750000,445.750000,292819
2019-12-10,446.750000,451.100006,443.600006,447.049988,447.049988,253965
2019-12-11,446.000000,448.649994,440.399994,442.500000,442.500000,201822
2019-12-12,445.000000,445.000000,436.299988,438.299988,438.299988,237851
2019-12-13,440.000000,440.100006,426.000000,427.500000,427.500000,362759
2019-12-16,432.000000,432.000000,420.350006,421.799988,421.799988,262316
2019-12-17,424.049988,441.299988,417.899994,439.950012,439.950012,515982
2019-12-18,448.000000,448.000000,434.149994,438.200012,438.200012,1985663
2019-12-19,436.899994,456.399994,430.549988,448.500000,448.500000,463044
2019-12-20,449.899994,460.049988,445.750000,453.500000,453.500000,537431
2019-12-23,446.049988,459.000000,446.049988,454.649994,454.649994,325802
2019-12-24,455.000000,460.350006,452.649994,457.350006,457.350006,334666
2019-12-26,455.299988,456.750000,445.450012,447.149994,447.149994,275554
2019-12-27,448.899994,457.000000,448.750000,455.299988,455.299988,174622
2019-12-30,457.299988,464.750000,455.299988,460.500000,460.500000,293710
2019-12-31,460.649994,462.450012,454.500000,455.799988,455.799988,174810
2020-01-01,458.000000,460.250000,449.799988,453.299988,453.299988,178352
2020-01-02,454.000000,459.350006,453.649994,455.000000,455.000000,125575
2020-01-03,455.000000,459.149994,451.700012,455.000000,455.000000,147522
2020-01-06,457.000000,457.399994,444.850006,449.500000,449.500000,200439
2020-01-07,454.000000,455.200012,443.100006,445.350006,445.350006,102581
2020-01-08,435.399994,460.399994,435.399994,458.950012,458.950012,387978
2020-01-09,471.000000,474.049988,455.299988,459.850006,459.850006,622716
2020-01-10,465.850006,465.899994,454.200012,457.200012,457.200012,636656
2020-01-13,456.299988,470.250000,454.399994,468.850006,468.850006,276723
2020-01-14,467.000000,472.600006,467.000000,469.450012,469.450012,2765607
2020-01-15,468.000000,471.850006,465.000000,467.750000,467.750000,142169
2020-01-16,468.549988,476.750000,468.549988,474.049988,474.049988,401550
2020-01-17,470.100006,503.600006,470.100006,500.000000,500.000000,1297445
2020-01-20,501.899994,512.700012,494.049988,509.250000,509.250000,956856
2020-01-21,509.100006,515.000000,504.399994,511.350006,511.350006,1504760
2020-01-22,515.000000,524.000000,507.149994,514.349976,514.349976,443446
2020-01-23,516.000000,526.000000,512.599976,523.599976,523.599976,588877
2020-01-24,520.099976,527.200012,514.200012,524.049988,524.049988,396315
2020-01-27,522.400024,524.000000,511.549988,514.299988,514.299988,298755
2020-01-28,515.299988,515.299988,485.950012,490.899994,490.899994,1960852
2020-01-29,493.000000,501.450012,488.500000,490.049988,490.049988,420065
2020-01-30,495.000000,495.000000,480.100006,489.549988,489.549988,240325
2020-01-31,487.049988,499.149994,486.799988,496.700012,496.700012,300922
2020-02-03,495.549988,513.200012,495.500000,510.299988,510.299988,318824
2020-02-04,515.450012,522.799988,503.899994,519.099976,519.099976,316810
2020-02-05,519.099976,537.750000,515.650024,533.500000,533.500000,1083266
2020-02-06,533.599976,552.849976,533.599976,546.750000,546.750000,474157
2020-02-07,548.200012,548.599976,538.250000,539.599976,539.599976,167257
2020-02-10,540.000000,543.750000,536.450012,538.500000,538.500000,158971
2020-02-11,538.599976,544.849976,532.849976,534.450012,534.450012,172580
2020-02-12,535.049988,542.099976,535.000000,539.549988,539.549988,67293
2020-02-13,545.000000,545.000000,532.000000,539.799988,539.799988,94151
2020-02-14,543.599976,567.400024,534.500000,565.099976,565.099976,1274020
2020-02-17,564.250000,568.599976,556.700012,565.000000,565.000000,554738
2020-02-18,564.000000,568.599976,537.650024,547.750000,547.750000,1172749
2020-02-19,549.900024,553.349976,539.200012,543.349976,543.349976,291407
2020-02-20,542.000000,552.000000,538.500000,545.500000,545.500000,287971
2020-02-24,543.900024,543.900024,527.049988,529.799988,529.799988,190883
2020-02-25,531.000000,537.549988,530.849976,535.349976,535.349976,142800
2020-02-26,535.000000,539.500000,520.450012,536.450012,536.450012,533238
2020-02-27,535.000000,536.000000,526.849976,531.799988,531.799988,1097188
2020-02-28,528.000000,528.000000,513.500000,524.049988,524.049988,271678
2020-03-02,534.150024,535.950012,512.200012,518.549988,518.549988,314616
2020-03-03,524.900024,533.000000,514.500000,521.200012,521.200012,262551
2020-03-04,523.849976,532.700012,507.750000,516.700012,516.700012,318708
2020-03-05,521.000000,531.000000,516.750000,527.200012,527.200012,857081
2020-03-06,525.000000,525.000000,511.799988,519.150024,519.150024,216750
2020-03-09,519.150024,519.150024,519.150024,519.150024,519.150024,0
2020-03-11,494.450012,508.500000,488.149994,493.700012,493.700012,478287
2020-03-12,483.000000,483.000000,459.450012,464.950012,464.950012,452629
2020-03-13,432.000000,511.399994,419.000000,494.200012,494.200012,575082
2020-03-16,480.700012,492.600006,456.600006,464.649994,464.649994,531864
2020-03-17,464.649994,480.700012,444.399994,454.100006,454.100006,595268
2020-03-18,460.000000,478.399994,409.299988,426.200012,426.200012,1518565
2020-03-19,410.200012,451.350006,381.049988,444.899994,444.899994,1189208
2020-03-20,449.899994,472.149994,437.000000,461.899994,461.899994,547681
2020-03-23,420.000000,470.000000,399.649994,405.799988,405.799988,361986
2020-03-24,414.000000,435.549988,400.700012,404.049988,404.049988,338869
2020-03-25,400.000000,437.799988,400.000000,429.750000,429.750000,209189
2020-03-26,434.000000,494.049988,420.600006,478.000000,478.000000,418641
2020-03-27,475.000000,475.000000,437.450012,448.899994,448.899994,1177417
2020-03-30,448.000000,449.250000,427.450012,429.250000,429.250000,720871
2020-03-31,438.000000,447.000000,424.100006,440.600006,440.600006,3585299
2020-04-01,443.000000,443.000000,412.600006,421.100006,421.100006,468249
2020-04-03,423.000000,429.649994,415.700012,423.950012,423.950012,363451
2020-04-07,432.000000,473.399994,432.000000,470.049988,470.049988,613588
2020-04-08,470.500000,490.950012,453.299988,461.600006,461.600006,343102
2020-04-09,468.000000,492.000000,468.000000,489.049988,489.049988,260386
2020-04-13,491.000000,520.799988,491.000000,511.750000,511.750000,940396
2020-04-15,530.000000,536.000000,505.100006,509.950012,509.950012,816687
